Date,Open,High,Low,Close,Adj Close,Volume
1976-08-20,0.000000,4.968750,4.875000,4.875000,1.894410,8800
1976-08-23,0.000000,4.875000,4.781250,4.781250,1.857979,22400
1976-08-24,0.000000,4.921875,4.828125,4.875000,1.894410,72800
1976-08-25,0.000000,4.890625,4.796875,4.875000,1.894410,51200
1976-08-26,0.000000,4.828125,4.812500,4.812500,1.870122,11200
1976-08-27,0.000000,4.781250,4.718750,4.781250,1.857979,62400
1976-08-30,0.000000,4.906250,4.750000,4.906250,1.906553,28000
1976-08-31,0.000000,5.109375,4.937500,5.109375,1.985488,215200
1976-09-01,0.000000,5.125000,5.046875,5.125000,1.991558,194400
1976-09-02,0.000000,5.140625,5.093750,5.093750,1.979415,188800
1976-09-03,0.000000,5.093750,5.062500,5.093750,1.979415,87200
1976-09-07,0.000000,5.234375,5.140625,5.203125,2.021919,104000
1976-09-08,0.000000,5.296875,5.234375,5.265625,2.046205,310400
1976-09-09,0.000000,5.296875,5.234375,5.265625,2.046205,73600
1976-09-10,0.000000,5.250000,5.234375,5.234375,2.034061,5600
1976-09-13,0.000000,5.281250,5.218750,5.234375,2.034061,36800
1976-09-14,0.000000,5.234375,5.187500,5.218750,2.027989,223200
1976-09-15,0.000000,5.203125,5.125000,5.203125,2.021919,24800
1976-09-16,0.000000,5.203125,5.125000,5.140625,1.997631,21600
1976-09-17,0.000000,5.250000,5.187500,5.250000,2.040134,199200
1976-09-20,0.000000,5.437500,5.281250,5.437500,2.112995,140000
1976-09-21,0.000000,5.781250,5.468750,5.781250,2.246577,234400
1976-09-22,0.000000,5.812500,5.734375,5.812500,2.258719,306400
1976-09-23,0.000000,5.781250,5.656250,5.765625,2.240505,80800
1976-09-24,0.000000,5.734375,5.625000,5.625000,2.185857,70400
1976-09-27,0.000000,5.765625,5.640625,5.750000,2.234431,252000
1976-09-28,0.000000,5.765625,5.562500,5.593750,2.173714,168000
1976-09-29,0.000000,5.656250,5.546875,5.656250,2.197999,86400
1976-09-30,0.000000,5.687500,5.609375,5.687500,2.210146,33600
1976-10-01,0.000000,5.640625,5.515625,5.562500,2.161570,23200
1976-10-04,0.000000,5.578125,5.500000,5.578125,2.167642,32800
1976-10-05,0.000000,5.578125,5.437500,5.468750,2.125141,72800
1976-10-06,0.000000,5.437500,5.281250,5.281250,2.052278,129600
1976-10-07,0.000000,5.359375,5.250000,5.359375,2.082635,116800
1976-10-08,0.000000,5.390625,5.281250,5.281250,2.052278,122400
1976-10-11,0.000000,5.296875,5.125000,5.203125,2.021919,71200
1976-10-12,0.000000,5.234375,5.203125,5.203125,2.021919,28000
1976-10-13,0.000000,5.234375,5.171875,5.218750,2.027989,120000
1976-10-14,0.000000,5.234375,5.125000,5.156250,2.003704,133600
1976-10-15,0.000000,5.125000,5.015625,5.046875,1.961199,55200
1976-10-18,0.000000,5.156250,5.062500,5.093750,1.979415,40000
1976-10-19,0.000000,5.187500,5.031250,5.062500,1.967272,77600
1976-10-20,0.000000,5.125000,5.078125,5.078125,1.973343,67200
1976-10-21,0.000000,5.093750,5.062500,5.062500,1.967272,28000
1976-10-22,0.000000,5.109375,5.062500,5.062500,1.967272,58400
1976-10-25,0.000000,5.250000,5.046875,5.234375,2.034061,144800
1976-10-26,0.000000,5.328125,5.250000,5.250000,2.040134,96800
1976-10-27,0.000000,5.234375,5.187500,5.187500,2.015846,149600
1976-10-28,0.000000,5.203125,5.156250,5.171875,2.009773,45600
1976-10-29,0.000000,5.187500,5.140625,5.171875,2.009773,26400
1976-11-01,0.000000,5.203125,5.140625,5.156250,2.003704,195200
1976-11-03,0.000000,5.109375,5.078125,5.093750,1.979415,10400
1976-11-04,0.000000,5.171875,5.125000,5.171875,2.009773,48800
1976-11-05,0.000000,5.171875,5.078125,5.078125,1.973343,28000
1976-11-08,0.000000,5.062500,5.015625,5.015625,1.949057,30400
1976-11-09,0.000000,5.093750,5.031250,5.093750,1.979415,143200
1976-11-10,0.000000,5.093750,5.015625,5.093750,1.979415,62400
1976-11-11,0.000000,5.156250,5.062500,5.156250,2.003704,9600
1976-11-12,0.000000,5.140625,5.093750,5.093750,1.979415,16800
1976-11-15,0.000000,5.156250,5.078125,5.156250,2.003704,43200
1976-11-16,0.000000,5.218750,5.125000,5.218750,2.027989,11200
1976-11-17,0.000000,5.250000,5.187500,5.250000,2.040134,31200
1976-11-18,0.000000,5.375000,5.281250,5.296875,2.058349,57600
1976-11-19,0.000000,5.343750,5.281250,5.343750,2.076564,43200
1976-11-22,0.000000,5.421875,5.343750,5.343750,2.076564,184000
1976-11-23,0.000000,5.375000,5.359375,5.375000,2.088708,5600
1976-11-24,0.000000,5.406250,5.359375,5.406250,2.100851,120800
1976-11-26,0.000000,5.531250,5.406250,5.531250,2.149426,34400
1976-11-29,0.000000,5.546875,5.468750,5.484375,2.131211,36800
1976-11-30,0.000000,5.453125,5.390625,5.421875,2.106924,37600
1976-12-01,0.000000,5.500000,5.421875,5.484375,2.131211,258400
1976-12-02,0.000000,5.546875,5.453125,5.500000,2.137283,75200
1976-12-03,0.000000,5.531250,5.421875,5.531250,2.149426,51200
1976-12-06,0.000000,5.687500,5.531250,5.671875,2.204075,244800
1976-12-07,0.000000,5.812500,5.718750,5.750000,2.234431,276800
1976-12-08,0.000000,5.796875,5.656250,5.718750,2.222290,216800
1976-12-09,0.000000,5.734375,5.656250,5.687500,2.210146,119200
1976-12-10,0.000000,5.781250,5.687500,5.781250,2.246577,371200
1976-12-13,0.000000,5.781250,5.703125,5.718750,2.222290,56800
1976-12-14,0.000000,5.687500,5.656250,5.671875,2.204075,74400
1976-12-15,0.000000,5.687500,5.562500,5.562500,2.161570,122400
1976-12-16,0.000000,5.562500,5.500000,5.515625,2.143355,79200
1976-12-17,0.000000,5.593750,5.531250,5.562500,2.161570,74400
1976-12-20,0.000000,5.562500,5.500000,5.500000,2.137283,20000
1976-12-21,0.000000,5.531250,5.468750,5.531250,2.149426,36800
1976-12-22,0.000000,5.609375,5.531250,5.562500,2.161570,101600
1976-12-23,0.000000,5.671875,5.531250,5.640625,2.191928,87200
1976-12-27,0.000000,5.781250,5.656250,5.781250,2.246577,170400
1976-12-28,0.000000,5.875000,5.796875,5.859375,2.276936,115200
1976-12-29,0.000000,5.937500,5.859375,5.890625,2.289078,71200
1976-12-30,0.000000,6.093750,5.875000,6.078125,2.361941,240800
1976-12-31,0.000000,6.093750,6.015625,6.062500,2.355867,88800
1977-01-03,0.000000,6.093750,6.000000,6.031250,2.343725,80800
1977-01-04,0.000000,6.046875,5.937500,5.937500,2.307294,142400
1977-01-05,0.000000,6.000000,5.937500,5.984375,2.325508,123200
1977-01-06,0.000000,5.984375,5.953125,5.984375,2.325508,98400
1977-01-07,0.000000,5.968750,5.921875,5.937500,2.307294,55200
1977-01-10,0.000000,6.250000,5.921875,6.187500,2.404443,219200
1977-01-11,0.000000,6.234375,6.140625,6.156250,2.392299,237600
1977-01-12,0.000000,6.125000,5.968750,5.968750,2.319438,128800
1977-01-13,0.000000,6.046875,5.953125,6.031250,2.343725,108000
1977-01-14,0.000000,6.031250,5.984375,5.984375,2.325508,32000
1977-01-17,0.000000,6.000000,5.875000,5.937500,2.307294,46400
1977-01-18,0.000000,5.937500,5.890625,5.906250,2.295150,79200
1977-01-19,0.000000,6.156250,5.937500,6.109375,2.374084,88800
1977-01-20,0.000000,6.156250,6.125000,6.125000,2.380156,110400
1977-01-21,0.000000,6.140625,6.078125,6.093750,2.368011,38400
1977-01-24,0.000000,6.171875,6.093750,6.171875,2.398372,35200
1977-01-25,0.000000,6.250000,6.125000,6.203125,2.410515,100800
1977-01-26,0.000000,6.203125,6.093750,6.109375,2.374084,88800
1977-01-27,0.000000,6.078125,5.953125,5.953125,2.313366,83200
1977-01-28,0.000000,6.000000,5.875000,5.921875,2.301222,79200
1977-01-31,0.000000,5.875000,5.656250,5.718750,2.222290,132800
1977-02-01,0.000000,5.781250,5.750000,5.750000,2.234431,52000
1977-02-02,0.000000,5.875000,5.781250,5.781250,2.246577,46400
1977-02-03,0.000000,5.843750,5.796875,5.843750,2.270863,14400
1977-02-04,0.000000,5.937500,5.859375,5.937500,2.307294,51200
1977-02-07,0.000000,6.125000,5.921875,6.125000,2.380156,94400
1977-02-08,0.000000,6.218750,6.078125,6.078125,2.361941,60800
1977-02-09,0.000000,6.093750,6.015625,6.015625,2.337653,37600
1977-02-10,0.000000,6.140625,5.906250,6.140625,2.386229,99200
1977-02-11,0.000000,6.093750,5.984375,6.046875,2.349798,51200
1977-02-14,0.000000,6.078125,6.015625,6.062500,2.355867,34400
1977-02-15,0.000000,6.203125,6.046875,6.203125,2.410515,78400
1977-02-16,0.000000,6.218750,6.171875,6.187500,2.404443,82400
1977-02-17,0.000000,6.125000,6.062500,6.062500,2.355867,64000
1977-02-18,0.000000,6.109375,6.015625,6.046875,2.349798,23200
1977-02-22,0.000000,6.046875,5.953125,6.015625,2.337653,26400
1977-02-23,0.000000,6.015625,5.921875,5.921875,2.301222,33600
1977-02-24,0.000000,5.875000,5.750000,5.843750,2.270863,83200
1977-02-25,0.000000,5.937500,5.812500,5.875000,2.283006,43200
1977-02-28,0.000000,5.921875,5.875000,5.890625,2.289078,5600
1977-03-01,0.000000,5.937500,5.906250,5.921875,2.301222,42400
1977-03-02,0.000000,5.953125,5.875000,5.953125,2.313366,24800
1977-03-03,0.000000,5.953125,5.875000,5.875000,2.283006,76800
1977-03-04,0.000000,6.031250,5.937500,6.000000,2.331580,69600
1977-03-07,0.000000,6.093750,6.015625,6.046875,2.349798,48000
1977-03-08,0.000000,6.062500,6.031250,6.062500,2.355867,92000
1977-03-09,0.000000,6.046875,5.953125,6.000000,2.331580,42400
1977-03-10,0.000000,6.000000,5.921875,5.937500,2.307294,16000
1977-03-11,0.000000,6.015625,5.984375,6.015625,2.337653,38400
1977-03-14,0.000000,6.218750,6.031250,6.187500,2.404443,69600
1977-03-15,0.000000,6.468750,6.250000,6.421875,2.495522,328000
1977-03-16,0.000000,6.593750,6.421875,6.468750,2.513736,255200
1977-03-17,0.000000,6.484375,6.093750,6.250000,2.428731,421600
1977-03-18,0.000000,6.250000,6.078125,6.125000,2.380156,368800
1977-03-21,0.000000,6.218750,6.109375,6.203125,2.410515,43200
1977-03-22,0.000000,6.218750,6.187500,6.203125,2.410515,37600
1977-03-23,0.000000,6.281250,6.171875,6.203125,2.410515,92800
1977-03-24,0.000000,6.156250,6.078125,6.140625,2.386229,59200
1977-03-25,0.000000,6.234375,6.171875,6.234375,2.422658,39200
1977-03-28,0.000000,6.250000,6.187500,6.218750,2.416588,31200
1977-03-29,0.000000,6.265625,6.203125,6.250000,2.428731,50400
1977-03-30,0.000000,6.250000,6.062500,6.062500,2.355867,44000
1977-03-31,0.000000,6.031250,5.984375,6.031250,2.343725,86400
1977-04-01,0.000000,6.062500,6.031250,6.062500,2.355867,36000
1977-04-04,0.000000,6.093750,6.031250,6.031250,2.343725,34400
1977-04-05,0.000000,6.015625,5.937500,5.937500,2.307294,112800
1977-04-06,0.000000,6.000000,5.937500,5.937500,2.307294,44800
1977-04-07,0.000000,6.000000,5.921875,6.000000,2.331580,56800
1977-04-11,0.000000,6.156250,6.015625,6.125000,2.380156,63200
1977-04-12,0.000000,6.312500,6.171875,6.296875,2.446945,80000
1977-04-13,0.000000,6.312500,6.187500,6.250000,2.428731,102400
1977-04-14,0.000000,6.484375,6.312500,6.375000,2.477306,325600
1977-04-15,0.000000,6.484375,6.421875,6.484375,2.519808,101600
1977-04-18,0.000000,6.484375,6.437500,6.437500,2.501594,49600
1977-04-19,0.000000,6.546875,6.437500,6.546875,2.544095,98400
1977-04-20,0.000000,6.734375,6.562500,6.703125,2.604812,178400
1977-04-21,0.000000,6.843750,6.625000,6.625000,2.574454,116800
1977-04-22,0.000000,6.656250,6.562500,6.593750,2.562310,35200
1977-04-25,0.000000,6.593750,6.453125,6.453125,2.507664,76000
1977-04-26,0.000000,6.625000,6.500000,6.546875,2.544095,92800
1977-04-27,0.000000,6.593750,6.562500,6.562500,2.550169,46400
1977-04-28,0.000000,6.578125,6.562500,6.562500,2.550169,548800
1977-04-29,0.000000,6.562500,6.468750,6.500000,2.525880,695200
1977-05-02,0.000000,6.734375,6.484375,6.734375,2.616956,436800
1977-05-03,0.000000,6.828125,6.718750,6.734375,2.616956,406400
1977-05-04,0.000000,6.875000,6.750000,6.875000,2.671604,338400
1977-05-05,0.000000,7.093750,6.828125,7.000000,2.720177,510400
1977-05-06,0.000000,7.062500,6.921875,7.031250,2.732320,182400
1977-05-09,0.000000,7.125000,6.953125,7.000000,2.720177,248000
1977-05-10,0.000000,7.093750,6.968750,6.984375,2.714108,211200
1977-05-11,0.000000,6.953125,6.843750,6.875000,2.671604,311200
1977-05-12,0.000000,6.984375,6.859375,6.937500,2.695891,146400
1977-05-13,0.000000,7.015625,6.937500,6.953125,2.701962,133600
1977-05-16,0.000000,7.015625,6.968750,7.000000,2.720177,269600
1977-05-17,0.000000,7.000000,6.875000,6.953125,2.701962,239200
1977-05-18,0.000000,7.046875,6.953125,6.968750,2.708033,461600
1977-05-19,0.000000,6.984375,6.937500,6.984375,2.714108,328000
1977-05-20,0.000000,7.000000,6.937500,6.968750,2.708033,268800
1977-05-23,0.000000,6.953125,6.828125,6.828125,2.653388,446400
1977-05-24,0.000000,6.781250,6.656250,6.703125,2.604812,419200
1977-05-25,0.000000,6.750000,6.531250,6.578125,2.556239,260000
1977-05-26,0.000000,6.562500,6.453125,6.546875,2.544095,328000
1977-05-27,0.000000,6.562500,6.500000,6.500000,2.525880,195200
1977-05-31,0.000000,6.609375,6.546875,6.593750,2.562310,108800
1977-06-01,0.000000,6.625000,6.562500,6.625000,2.574454,105600
1977-06-02,0.000000,6.656250,6.546875,6.593750,2.562310,97600
1977-06-03,0.000000,6.656250,6.609375,6.625000,2.574454,234400
1977-06-06,0.000000,6.656250,6.546875,6.546875,2.544095,109600
1977-06-07,0.000000,6.687500,6.546875,6.687500,2.598742,173600
1977-06-08,0.000000,6.968750,6.796875,6.906250,2.683747,140800
1977-06-09,0.000000,6.984375,6.890625,6.890625,2.677675,100000
1977-06-10,0.000000,6.875000,6.796875,6.796875,2.641245,108800
1977-06-13,0.000000,6.843750,6.765625,6.828125,2.653388,192000
1977-06-14,0.000000,6.890625,6.796875,6.875000,2.671604,114400
1977-06-15,0.000000,6.890625,6.843750,6.859375,2.665532,95200
1977-06-16,0.000000,6.859375,6.765625,6.796875,2.641245,144800
1977-06-17,0.000000,6.984375,6.828125,6.953125,2.701962,105600
1977-06-20,0.000000,7.046875,6.921875,6.953125,2.701962,135200
1977-06-21,0.000000,7.093750,6.953125,7.046875,2.738395,120800
1977-06-22,0.000000,7.109375,7.031250,7.062500,2.744465,112000
1977-06-23,0.000000,7.156250,7.046875,7.109375,2.762682,175200
1977-06-24,0.000000,7.296875,7.171875,7.296875,2.835543,120800
1977-06-27,0.000000,7.296875,7.187500,7.250000,2.817327,312000
1977-06-28,0.000000,7.250000,7.187500,7.203125,2.799112,219200
1977-06-29,0.000000,7.187500,7.125000,7.187500,2.793040,141600
1977-06-30,0.000000,7.265625,7.156250,7.265625,2.823398,172000
1977-07-01,0.000000,7.281250,7.250000,7.250000,2.817327,30400
1977-07-05,0.000000,7.296875,7.203125,7.281250,2.829473,59200
1977-07-06,0.000000,7.312500,7.125000,7.125000,2.768753,135200
1977-07-07,0.000000,7.062500,6.890625,7.062500,2.744465,271200
1977-07-08,0.000000,7.031250,6.937500,6.937500,2.695891,100800
1977-07-11,0.000000,6.937500,6.875000,6.906250,2.683747,112000
1977-07-12,0.000000,6.906250,6.796875,6.828125,2.653388,49600
1977-07-13,0.000000,6.828125,6.750000,6.796875,2.641245,435200
1977-07-15,0.000000,6.843750,6.781250,6.812500,2.647315,167200
1977-07-18,0.000000,6.812500,6.656250,6.718750,2.610886,104000
1977-07-19,0.000000,6.750000,6.625000,6.656250,2.586598,377600
1977-07-20,0.000000,6.625000,6.453125,6.531250,2.538024,185600
1977-07-21,0.000000,6.625000,6.187500,6.250000,2.428731,620000
1977-07-22,0.000000,6.359375,6.281250,6.312500,2.453018,429600
1977-07-25,0.000000,6.343750,6.234375,6.250000,2.428731,263200
1977-07-26,0.000000,6.265625,5.968750,6.000000,2.331580,444000
1977-07-27,0.000000,6.046875,6.015625,6.046875,2.349798,176000
1977-07-28,0.000000,6.218750,6.015625,6.078125,2.361941,176000
1977-07-29,0.000000,6.109375,6.031250,6.109375,2.374084,173600
1977-08-01,0.000000,6.125000,6.031250,6.031250,2.343725,212800
1977-08-02,0.000000,6.031250,5.937500,5.968750,2.319438,334400
1977-08-03,0.000000,6.015625,5.953125,6.015625,2.337653,174400
1977-08-04,0.000000,6.140625,6.046875,6.140625,2.386229,191200
1977-08-05,0.000000,6.359375,6.187500,6.281250,2.440874,312000
1977-08-08,0.000000,6.296875,6.187500,6.203125,2.410515,159200
1977-08-09,0.000000,6.218750,6.078125,6.078125,2.361941,98400
1977-08-10,0.000000,6.156250,5.984375,6.156250,2.392299,203200
1977-08-11,0.000000,6.234375,6.140625,6.218750,2.416588,84800
1977-08-12,0.000000,6.218750,6.140625,6.171875,2.398372,108000
1977-08-15,0.000000,6.187500,6.093750,6.093750,2.368011,69600
1977-08-16,0.000000,6.125000,6.046875,6.046875,2.349798,102400
1977-08-17,0.000000,6.093750,6.031250,6.031250,2.343725,216000
1977-08-18,0.000000,6.093750,6.015625,6.093750,2.368011,62400
1977-08-19,0.000000,6.187500,6.125000,6.125000,2.380156,52000
1977-08-22,0.000000,6.125000,6.031250,6.093750,2.368011,30400
1977-08-23,0.000000,6.156250,6.031250,6.109375,2.374084,100000
1977-08-24,0.000000,6.109375,6.015625,6.062500,2.355867,88800
1977-08-25,0.000000,5.968750,5.671875,5.671875,2.204075,499200
1977-08-26,0.000000,5.671875,5.515625,5.578125,2.167642,224800
1977-08-29,0.000000,5.593750,5.546875,5.593750,2.173714,65600
1977-08-30,0.000000,5.593750,5.500000,5.500000,2.137283,46400
1977-08-31,0.000000,5.515625,5.265625,5.515625,2.143355,129600
1977-09-01,0.000000,5.531250,5.390625,5.421875,2.106924,109600
1977-09-02,0.000000,5.468750,5.390625,5.453125,2.119069,28000
1977-09-06,0.000000,5.671875,5.500000,5.671875,2.204075,187200
1977-09-07,0.000000,5.703125,5.640625,5.671875,2.204075,60000
1977-09-08,0.000000,5.703125,5.593750,5.593750,2.173714,127200
1977-09-09,0.000000,5.546875,5.468750,5.515625,2.143355,108000
1977-09-12,0.000000,5.500000,5.375000,5.500000,2.137283,104000
1977-09-13,0.000000,5.500000,5.468750,5.468750,2.125141,56000
1977-09-14,0.000000,5.656250,5.468750,5.656250,2.197999,93600
1977-09-15,0.000000,5.718750,5.656250,5.687500,2.210146,57600
1977-09-16,0.000000,5.718750,5.531250,5.578125,2.167642,84000
1977-09-19,0.000000,5.609375,5.437500,5.437500,2.112995,64000
1977-09-20,0.000000,5.390625,5.375000,5.390625,2.094782,90400
1977-09-21,0.000000,5.484375,5.375000,5.375000,2.088708,48000
1977-09-22,0.000000,5.437500,5.359375,5.437500,2.112995,23200
1977-09-23,0.000000,5.468750,5.375000,5.375000,2.088708,224800
1977-09-26,0.000000,5.406250,5.218750,5.250000,2.040134,393600
1977-09-27,0.000000,5.265625,5.218750,5.218750,2.027989,145600
1977-09-28,0.000000,5.312500,5.203125,5.312500,2.064422,70400
1977-09-29,0.000000,5.328125,5.203125,5.312500,2.064422,133600
1977-09-30,0.000000,5.375000,5.343750,5.343750,2.076564,132800
1977-10-03,0.000000,5.375000,5.343750,5.375000,2.088708,44000
1977-10-04,0.000000,5.421875,5.343750,5.343750,2.076564,68000
1977-10-05,0.000000,5.375000,5.218750,5.375000,2.088708,50400
1977-10-06,0.000000,5.390625,5.281250,5.375000,2.088708,196000
1977-10-07,0.000000,5.421875,5.375000,5.375000,2.088708,20000
1977-10-10,0.000000,5.375000,5.328125,5.343750,2.076564,32000
1977-10-11,0.000000,5.328125,5.203125,5.234375,2.034061,188000
1977-10-12,0.000000,5.203125,4.953125,4.984375,1.936912,144000
1977-10-13,0.000000,4.984375,4.875000,4.937500,1.918696,225600
1977-10-14,0.000000,5.015625,4.937500,5.015625,1.949057,192800
1977-10-17,0.000000,5.062500,4.937500,4.937500,1.918696,104800
1977-10-18,0.000000,4.968750,4.921875,4.921875,1.912625,92000
1977-10-19,0.000000,4.937500,4.828125,4.828125,1.876194,169600
1977-10-20,0.000000,4.828125,4.640625,4.796875,1.864050,175200
1977-10-21,0.000000,4.750000,4.578125,4.578125,1.779045,342400
1977-10-24,0.000000,4.546875,4.437500,4.531250,1.760830,209600
1977-10-25,0.000000,4.500000,4.375000,4.468750,1.736542,208000
1977-10-26,0.000000,4.718750,4.468750,4.718750,1.833692,181600
1977-10-27,0.000000,4.875000,4.765625,4.781250,1.857979,338400
1977-10-28,0.000000,4.843750,4.781250,4.812500,1.870122,79200
1977-10-31,0.000000,4.828125,4.765625,4.828125,1.876194,94400
1977-11-01,0.000000,4.843750,4.718750,4.843750,1.882265,78400
1977-11-02,0.000000,4.781250,4.703125,4.734375,1.839763,71200
1977-11-03,0.000000,4.750000,4.671875,4.734375,1.839763,68800
1977-11-04,0.000000,4.828125,4.781250,4.781250,1.857979,48800
1977-11-07,0.000000,4.984375,4.781250,4.984375,1.936912,93600
1977-11-08,0.000000,5.171875,5.015625,5.125000,1.991558,102400
1977-11-09,0.000000,5.156250,5.000000,5.109375,1.985488,91200
1977-11-10,0.000000,5.312500,5.031250,5.234375,2.034061,236800
1977-11-11,0.000000,5.453125,5.265625,5.375000,2.088708,213600
1977-11-14,0.000000,5.359375,5.171875,5.203125,2.021919,108800
1977-11-15,0.000000,5.234375,5.125000,5.234375,2.034061,135200
1977-11-16,0.000000,5.265625,5.187500,5.187500,2.015846,27200
1977-11-17,0.000000,5.218750,5.031250,5.109375,1.985488,45600
1977-11-18,0.000000,5.109375,5.015625,5.093750,1.979415,80800
1977-11-21,0.000000,5.109375,5.078125,5.109375,1.985488,54400
1977-11-22,0.000000,5.171875,5.125000,5.140625,1.997631,67200
1977-11-23,0.000000,5.203125,5.031250,5.031250,1.955127,108800
1977-11-25,0.000000,4.984375,4.843750,4.984375,1.936912,98400
1977-11-28,0.000000,4.984375,4.937500,4.968750,1.930839,56000
1977-11-29,0.000000,4.953125,4.812500,4.812500,1.870122,69600
1977-11-30,0.000000,4.812500,4.765625,4.796875,1.864050,112800
1977-12-01,0.000000,4.859375,4.687500,4.687500,1.821548,180800
1977-12-02,0.000000,4.734375,4.625000,4.671875,1.815477,75200
1977-12-05,0.000000,4.734375,4.671875,4.687500,1.821548,114400
1977-12-06,0.000000,4.718750,4.625000,4.625000,1.797260,114400
1977-12-07,0.000000,4.828125,4.625000,4.734375,1.839763,124000
1977-12-08,0.000000,4.859375,4.765625,4.796875,1.864050,77600
1977-12-09,0.000000,4.890625,4.750000,4.890625,1.900482,75200
1977-12-12,0.000000,4.953125,4.875000,4.890625,1.900482,60000
1977-12-13,0.000000,4.906250,4.843750,4.906250,1.906553,68000
1977-12-14,0.000000,4.890625,4.828125,4.828125,1.876194,112000
1977-12-15,0.000000,4.890625,4.828125,4.828125,1.876194,155200
1977-12-16,0.000000,4.875000,4.765625,4.796875,1.864050,108000
1977-12-19,0.000000,4.859375,4.781250,4.843750,1.882265,96000
1977-12-20,0.000000,4.843750,4.718750,4.750000,1.845834,198400
1977-12-21,0.000000,4.875000,4.718750,4.828125,1.876194,130400
1977-12-22,0.000000,4.875000,4.765625,4.781250,1.857979,100800
1977-12-23,0.000000,4.890625,4.781250,4.859375,1.888338,179200
1977-12-27,0.000000,4.859375,4.828125,4.859375,1.888338,33600
1977-12-28,0.000000,4.859375,4.765625,4.765625,1.851907,116800
1977-12-29,0.000000,4.812500,4.734375,4.781250,1.857979,115200
1977-12-30,0.000000,4.781250,4.718750,4.765625,1.851907,175200
1978-01-03,0.000000,4.796875,4.640625,4.750000,1.845834,72800
1978-01-04,0.000000,4.734375,4.671875,4.671875,1.815477,194400
1978-01-05,0.000000,4.734375,4.656250,4.656250,1.809404,114400
1978-01-06,0.000000,4.687500,4.640625,4.687500,1.821548,85600
1978-01-09,0.000000,4.656250,4.500000,4.546875,1.766901,167200
1978-01-10,0.000000,4.546875,4.437500,4.453125,1.730470,138400
1978-01-11,0.000000,4.468750,4.421875,4.421875,1.718327,99200
1978-01-12,0.000000,4.437500,4.375000,4.421875,1.718327,80000
1978-01-13,0.000000,4.468750,4.421875,4.437500,1.724399,145600
1978-01-16,0.000000,4.390625,4.250000,4.250000,1.651537,231200
1978-01-17,0.000000,4.218750,4.156250,4.203125,1.633322,24800
1978-01-18,0.000000,4.281250,4.218750,4.234375,1.645465,159200
1978-01-19,0.000000,4.375000,4.281250,4.343750,1.687969,55200
1978-01-20,0.000000,4.312500,4.234375,4.296875,1.669753,32800
1978-01-23,0.000000,4.296875,4.234375,4.234375,1.645465,76800
1978-01-24,0.000000,4.250000,4.218750,4.234375,1.645465,40800
1978-01-25,0.000000,4.281250,4.218750,4.281250,1.663681,22400
1978-01-26,0.000000,4.281250,4.250000,4.281250,1.663681,18400
1978-01-27,0.000000,4.296875,4.265625,4.281250,1.663681,116000
1978-01-30,0.000000,4.296875,4.234375,4.281250,1.663681,67200
1978-01-31,0.000000,4.296875,4.250000,4.281250,1.663681,29600
1978-02-01,0.000000,4.312500,4.281250,4.312500,1.675824,28000
1978-02-02,0.000000,4.390625,4.359375,4.375000,1.700112,35200
1978-02-03,0.000000,4.375000,4.328125,4.359375,1.694040,19200
1978-02-06,0.000000,4.375000,4.343750,4.375000,1.700112,15200
1978-02-07,0.000000,4.406250,4.375000,4.375000,1.700112,17600
1978-02-08,0.000000,4.375000,4.328125,4.328125,1.681895,44800
1978-02-09,0.000000,4.359375,4.296875,4.328125,1.681895,111200
1978-02-10,0.000000,4.281250,4.218750,4.250000,1.651537,142400
1978-02-13,0.000000,4.218750,4.171875,4.218750,1.639393,158400
1978-02-14,0.000000,4.187500,4.171875,4.171875,1.621177,108000
1978-02-15,0.000000,4.187500,4.171875,4.187500,1.627249,106400
1978-02-16,0.000000,4.203125,3.953125,3.953125,1.536172,172000
1978-02-17,0.000000,4.046875,3.937500,4.000000,1.554387,98400
1978-02-21,0.000000,4.125000,4.000000,4.109375,1.596890,134400
1978-02-22,0.000000,4.171875,4.078125,4.125000,1.602962,145600
1978-02-23,0.000000,4.156250,4.093750,4.125000,1.602962,77600
1978-02-24,0.000000,4.156250,4.109375,4.156250,1.615106,91200
1978-02-27,0.000000,4.328125,4.218750,4.328125,1.681895,532800
1978-02-28,0.000000,4.312500,4.203125,4.234375,1.645465,32800
1978-03-01,0.000000,4.234375,4.187500,4.234375,1.645465,34400
1978-03-02,0.000000,4.250000,4.203125,4.250000,1.651537,41600
1978-03-03,0.000000,4.250000,4.218750,4.250000,1.651537,17600
1978-03-06,0.000000,4.281250,4.218750,4.250000,1.651537,107200
1978-03-07,0.000000,4.265625,4.218750,4.218750,1.639393,72800
1978-03-08,0.000000,4.281250,4.234375,4.234375,1.645465,77600
1978-03-09,0.000000,4.328125,4.250000,4.250000,1.651537,69600
1978-03-10,0.000000,4.296875,4.250000,4.250000,1.651537,54400
1978-03-13,0.000000,4.468750,4.375000,4.468750,1.736542,85600
1978-03-14,0.000000,4.750000,4.531250,4.750000,1.845834,106400
1978-03-15,0.000000,4.734375,4.546875,4.593750,1.785117,113600
1978-03-16,0.000000,4.625000,4.531250,4.625000,1.797260,44800
1978-03-17,0.000000,4.625000,4.593750,4.593750,1.785117,24800
1978-03-20,0.000000,4.640625,4.578125,4.578125,1.779045,43200
1978-03-21,0.000000,4.609375,4.500000,4.531250,1.760830,241600
